what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1417495718875
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1417495726428
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1417495728272
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1417495757451
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1417495760352
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1417495760395
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1417495765085
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1417495765919
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1417495772418
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1417495786421
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1417495791514
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1417495797416
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1417495804607
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1417495808516
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1417495809245
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1417495813297
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1417495823654
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1417495842447
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1417495842928
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1417495842970
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1417495844310
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1417495845149
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1417495859869
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1417495860867
started,bundle,org.eclipse.wst.jsdt.debug.core,1.0.0.v201006082045,"org.eclipse.wst.jsdt.debug.core",1417495893247
closed,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1417495893549
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280700,"org.eclipse.jst.j2ee.xdoclet.runtime",1417495894971
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.100.v201003112036,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1417495894972
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.6.1.v200904151730,"org.eclipse.jst.server.generic.jboss",1417495894973
stopped,bundle,org.eclipse.jst.server.generic.jonas,1.5.205.v200805140145,"org.eclipse.jst.server.generic.jonas",1417495894973
